Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily Return %,Daily Return
2020-08-14,12.909656524658203,60.49879455566406,10.248988151550291,11.611473083496094,17450052,0.0,0.0,-10.055909997934512,-0.1005590999793451
2020-08-15,11.539583206176758,15.397210121154783,5.913448810577393,6.937596797943115,140369869,0.0,0.0,,-0.3988000542142935
2020-08-16,6.950243949890137,7.390196800231934,5.858365058898926,5.91639518737793,66221067,0.0,0.0,,-0.1487499963981191
2020-08-17,5.91639518737793,5.91639518737793,4.237933158874512,4.401573181152344,72752377,0.0,0.0,,-0.2560380025758447
2020-08-18,4.404046058654785,4.425851821899414,3.293210029602051,3.604846954345703,76006939,0.0,0.0,,-0.1814692883918651
2020-08-19,3.6007440090179443,4.982875823974609,3.364964008331299,3.944602012634277,108867209,0.0,0.0,9.549637595873286,0.0954963759587328
2020-08-20,3.944602012634277,4.64694881439209,3.8495380878448486,3.8987650871276855,58831109,0.0,0.0,-1.162016481251568,-0.0116201648125156
2020-08-21,3.904062986373901,4.050661087036133,3.2367451190948486,3.245776891708374,49691038,0.0,0.0,,-0.1686156440003914
2020-08-22,3.251584053039551,3.279340982437134,2.7930428981781006,3.0611560344696045,36545400,0.0,0.0,-5.856469199740844,-0.0585646919974084
2020-08-23,3.0608789920806885,3.0608789920806885,2.627078056335449,2.6909449100494385,30411528,0.0,0.0,-12.085877389742237,-0.1208587738974223
2020-08-24,2.7052218914031982,3.0365710258483887,2.635047912597656,2.8999669551849365,58683085,0.0,0.0,7.198857306330758,0.0719885730633075
2020-08-25,2.9043869972229004,3.27376389503479,2.705019950866699,2.885158061981201,74617385,0.0,0.0,-0.6620651882853569,-0.0066206518828535
2020-08-26,2.8776979446411133,4.097056865692139,2.8230578899383545,3.5920701026916504,151446812,0.0,0.0,,0.248244316044653
2020-08-27,3.570420026779175,4.316333770751953,3.253722906112671,3.3764209747314453,155477672,0.0,0.0,-5.4335078392088585,-0.0543350783920885
2020-08-28,3.368880033493042,3.9047739505767822,3.355901002883911,3.531785011291504,74824965,0.0,0.0,4.835582632176813,0.0483558263217681
2020-08-29,3.5374999046325684,3.5390470027923584,3.1166319847106934,3.1276559829711914,61128438,0.0,0.0,-11.585694210893454,-0.1158569421089345
2020-08-30,3.1281421184539795,3.737380981445313,3.110337018966675,3.567495107650757,98667653,0.0,0.0,14.045173542624037,0.1404517354262403
2020-08-31,3.562617063522339,4.413919925689697,3.449099063873291,4.407320022583008,119470585,0.0,0.0,,0.2371018113929752
2020-09-01,4.406484127044678,5.629664897918701,4.155980110168457,5.350274085998535,386102933,0.0,0.0,,0.2141820852505452
2020-09-02,5.346639156341553,5.349300861358643,3.914642095565796,4.317109107971191,199311259,0.0,0.0,,-0.1925564860963647
2020-09-03,4.334042072296143,4.356166839599609,2.843413114547729,3.0055370330810547,147134538,0.0,0.0,,-0.3065279517490369
2020-09-04,3.003398895263672,3.269170999526977,2.793081998825073,2.901278018951416,98147017,0.0,0.0,-3.40017692865571,-0.0340017692865571
2020-09-05,2.893747091293335,3.0702788829803467,1.7029210329055786,1.925089955329895,84577608,0.0,0.0,,-0.3347414633704244
2020-09-06,1.9181549549102783,2.3159871101379395,1.586491942405701,2.169214963912964,143492818,0.0,0.0,13.08861978851072,0.1308861978851072
2020-09-07,2.1723849773406982,2.285116910934448,1.7416750192642212,2.09861707687378,95500553,0.0,0.0,-3.395710301643691,-0.0339571030164369
2020-09-08,2.09220290184021,2.103676080703736,1.7801779508590698,1.8579729795455933,90597335,0.0,0.0,-11.19537316808988,-0.1119537316808988
2020-09-09,1.8569389581680296,2.127790927886963,1.7858730554580688,1.971564054489136,89273085,0.0,0.0,6.172798293498578,0.0617279829349857
2020-09-10,1.971564054489136,2.1946849822998047,1.952363967895508,1.9677879810333248,108040224,0.0,0.0,-0.1915267955516492,-0.0019152679555164
2020-09-11,1.9668049812316888,2.0043530464172363,1.7210949659347534,1.8991659879684448,99091729,0.0,0.0,-3.4390289789120745,-0.0343902897891207
2020-09-12,1.9094369411468504,2.1415040493011475,1.838541030883789,2.088175058364868,137119595,0.0,0.0,9.36077612024536,0.0936077612024536
2020-09-13,2.0883350372314453,2.1406610012054443,1.7822730541229248,1.905819058418274,113746561,0.0,0.0,-8.739784352569073,-0.0873978435256907
2020-09-14,1.9106440544128416,1.9847530126571653,1.810333013534546,1.850182056427002,81062991,0.0,0.0,-3.1644825652478814,-0.0316448256524788
2020-09-15,1.850182056427002,1.890146017074585,1.383795976638794,1.428387999534607,90438593,0.0,0.0,,-0.227974352808797
2020-09-16,1.4228030443191528,1.4628900289535522,1.2117279767990112,1.2872730493545532,84947488,0.0,0.0,-9.525562621315176,-0.0952556262131517
2020-09-17,1.2872730493545532,1.4197989702224731,1.2078289985656738,1.3348809480667114,72982918,0.0,0.0,3.698352788169464,0.0369835278816946
